Date,Open,High,Low,Close,Adj Close,Volume
2003-07-19,45.380001,46.290001,44.380001,44.660000,15.929843,13631900
2003-07-26,44.549999,44.730000,42.840000,43.029999,15.640227,14396700
2003-08-02,43.279999,45.290001,43.110001,44.970001,16.345369,10645700
2003-08-09,45.860001,46.200001,45.259998,46.090000,16.752453,7667700
2003-08-16,46.160000,46.169998,44.849998,44.880001,16.312649,6672700
2003-08-23,44.880001,45.169998,43.959999,44.869999,16.309013,7919500
2003-08-30,44.869999,45.840000,44.840000,45.700001,16.610701,6922300
2003-09-06,46.419998,46.480000,45.290001,45.450001,16.519829,8419900
2003-09-13,45.320000,45.529999,44.639999,45.060001,16.378075,9810000
2003-09-20,44.880001,45.580002,44.220001,44.299999,16.101835,9537800
2003-09-27,44.639999,45.580002,43.880001,45.299999,16.465307,14001800
2003-10-04,45.500000,46.150002,44.950001,46.020000,16.727005,9076800
2003-10-11,46.560001,46.900002,46.259998,46.599998,16.937820,9380000
2003-10-18,46.400002,46.660000,44.570000,44.720001,16.254490,11477500
2003-10-25,44.540001,44.669998,43.950001,44.380001,16.130915,11261100
2003-11-01,44.459999,44.860001,44.070000,44.730000,16.258137,7666089
2003-11-08,44.419998,45.340000,44.189999,45.040001,16.370810,6464400
2003-11-15,44.560001,44.840000,44.279999,44.360001,16.123644,6723500
2003-11-22,44.849998,45.250000,44.439999,44.900002,16.319923,6059900
2003-11-29,45.570000,46.639999,45.369999,46.450001,16.883308,11610100
2003-12-06,46.880001,48.470001,46.500000,48.450001,17.610254,9711700
2003-12-13,47.939999,51.060001,47.900002,50.830002,18.475309,10957000
2003-12-20,50.939999,51.279999,50.410000,51.180000,18.602530,4749300
2003-12-27,51.779999,53.009998,51.450001,52.750000,19.173176,6239100
2004-01-03,53.529999,54.000000,48.070000,48.610001,17.668407,31011100
2004-01-10,48.970001,49.279999,46.660000,47.000000,17.083212,22160900
2004-01-17,47.000000,48.849998,47.000000,47.970001,17.435780,13659300
2004-01-24,48.099998,48.450001,47.040001,47.400002,17.228600,17621500
2004-01-31,47.459999,48.040001,46.389999,46.570000,16.926918,16846900
2004-02-07,47.529999,48.200001,46.650002,47.720001,17.344912,17958800
2004-02-14,47.720001,49.000000,47.720001,48.400002,17.592081,11218000
2004-02-21,48.919998,49.720001,48.570000,49.590000,18.024603,11588900
2004-02-28,50.610001,51.200001,49.570000,50.230000,18.257235,22470900
2004-03-06,50.439999,50.650002,48.049999,48.900002,17.773811,19843700
2004-03-13,48.009998,48.770000,47.000000,47.049999,17.101389,21297900
2004-03-20,46.509998,46.889999,45.790001,46.529999,16.912380,13814600
2004-03-27,47.139999,48.169998,46.860001,48.160000,17.504841,13325300
2004-04-03,48.130001,48.930000,47.830002,48.639999,17.679304,8447000
2004-04-10,49.070000,50.180000,48.150002,50.000000,18.173634,11654100
2004-04-17,50.099998,50.299999,48.759998,49.459999,17.977362,14817800
2004-04-24,48.450001,49.110001,47.680000,48.660000,17.686573,14347800
2004-05-01,49.279999,51.049999,48.500000,49.320000,18.383326,12528800
2004-05-08,48.160000,49.450001,48.029999,49.009998,18.267780,11746900
2004-05-15,48.470001,49.279999,47.810001,48.340000,18.018049,9107200
2004-05-22,49.099998,50.740002,48.639999,50.090000,18.670338,13527600
2004-05-29,50.090000,51.000000,50.020000,50.349998,18.767250,8256800
2004-06-05,51.180000,51.180000,49.900002,50.810001,18.938700,8303700
2004-06-12,49.959999,53.240002,49.910000,52.650002,19.624542,12800600
2004-06-19,52.310001,52.950001,51.549999,52.279999,19.486631,9236100
2004-06-26,52.259998,52.990002,51.150002,51.720001,19.277893,10892100
2004-07-03,51.720001,52.869999,51.540001,52.650002,19.624542,6509700
2004-07-10,52.330002,52.910000,51.730000,52.889999,19.713995,7972700
2004-07-17,52.279999,52.580002,50.160000,50.240002,18.726248,8048200
2004-07-24,49.849998,51.180000,49.360001,50.299999,18.748608,13508700
2004-07-31,50.110001,50.939999,48.939999,49.000000,18.592552,11805400
2004-08-07,49.400002,50.090000,49.020000,49.500000,18.782278,11148300
2004-08-14,50.610001,50.660000,49.590000,50.660000,19.222414,11410000
2004-08-21,50.240002,50.770000,49.470001,50.450001,19.142736,6533700
2004-08-28,50.180000,51.750000,50.062000,51.520000,19.548735,7753900
2004-09-04,51.520000,52.029999,51.020000,51.680000,19.609449,6372700
2004-09-11,51.750000,52.270000,51.330002,52.160000,19.791584,8591900
2004-09-18,52.119999,53.820000,50.470001,50.509998,19.165503,18618900
2004-09-25,51.259998,52.419998,50.910000,52.380001,19.875059,11781200
2004-10-02,51.720001,53.139999,51.630001,52.919998,20.079958,14497900
2004-10-09,53.110001,53.290001,51.669998,52.990002,20.106522,11456300
2004-10-16,52.599998,53.610001,52.529999,53.349998,20.243114,11001100
2004-10-23,53.040001,55.060001,52.689999,54.240002,20.580824,19218100
2004-10-30,53.970001,55.490002,53.500000,55.340000,20.998194,13805500
2004-11-06,55.259998,56.389999,55.070000,56.320000,21.370047,10344200
2004-11-13,55.630001,56.250000,55.180000,56.119999,21.294157,7817000
2004-11-20,56.130001,57.790001,55.660000,57.700001,21.893675,5350800
2004-11-27,57.439999,57.740002,56.619999,57.250000,21.722918,12142500
2004-12-04,57.150002,57.330002,55.770000,55.770000,21.161358,8753200
2004-12-11,56.810001,57.070000,55.320000,55.630001,21.108238,8194400
2004-12-18,56.240002,57.049999,55.900002,56.950001,21.609100,6355000
2004-12-25,56.970001,57.599998,56.959999,57.380001,21.772255,5285300
2005-01-01,56.459999,57.130001,55.369999,55.720001,21.142389,8905100
2005-01-08,55.770000,56.389999,55.639999,55.900002,21.210682,6826900
2005-01-15,55.900002,57.040001,55.549999,56.740002,21.529419,7006500
2005-01-22,57.349998,58.299999,57.009998,57.849998,21.950594,7485900
2005-01-29,58.470001,60.369999,57.820000,59.389999,22.534922,10543300
2005-02-05,58.689999,59.060001,57.950001,58.849998,22.839073,12040800
2005-02-12,59.040001,61.980000,58.750000,61.680000,23.937372,11091700
2005-02-19,61.680000,63.000000,61.369999,62.849998,24.391443,9865100
2005-02-26,63.090000,65.110001,62.259998,64.940002,25.202543,13003900
2005-03-05,64.290001,64.809998,62.750000,63.139999,24.503986,11263100
2005-03-12,63.150002,63.220001,61.849998,62.540001,24.271143,10431900
2005-03-19,61.910000,62.299999,59.310001,59.680000,23.161205,8872900
2005-03-26,59.320000,60.480000,59.099998,60.060001,23.308668,10956900
2005-04-02,59.759998,62.000000,59.450001,61.040001,23.689007,12049000
2005-04-09,61.400002,61.619999,58.730000,58.959999,22.881775,10725500
2005-04-16,59.320000,60.189999,58.706001,59.750000,23.188370,9915100
2005-04-23,60.369999,60.430000,57.750000,58.250000,22.606234,9317500
2005-04-30,58.889999,59.750000,58.189999,59.290001,23.245325,8973200
2005-05-07,59.480000,59.500000,56.279999,56.439999,22.127954,8582500
2005-05-14,56.689999,58.650002,56.299999,58.299999,22.857187,8839600
2005-05-21,58.900002,59.939999,58.509998,59.820000,23.453114,7458200
2005-05-28,59.820000,59.820000,58.310001,59.330002,23.261013,7967500
2005-06-04,59.110001,59.900002,58.720001,59.400002,23.288450,8472100
2005-06-11,60.360001,63.590000,59.320000,63.490002,24.891991,9523900
2005-06-18,63.340000,63.689999,62.410000,63.250000,24.797884,8955600
2005-06-25,64.449997,66.290001,63.830002,66.010002,25.879978,13687700
2005-07-02,66.010002,67.449997,64.739998,65.720001,25.766283,11618800
2005-07-09,65.099998,66.000000,63.910000,64.209999,25.174278,14709900
2005-07-16,63.709999,64.169998,60.599998,61.200001,23.994169,11669300
2005-07-23,61.419998,61.970001,59.500000,61.279999,24.025528,6921800
2005-07-30,62.799999,64.150002,62.619999,63.320000,24.825336,6123500
2005-08-06,63.990002,68.080002,63.810001,67.279999,26.609896,6039000
2005-08-13,66.940002,67.190002,63.200001,64.470001,25.498510,5931200
2005-08-20,64.510002,64.669998,63.119999,63.250000,25.015997,4082800
2005-08-27,63.439999,66.919998,62.860001,66.449997,26.281631,6316600
2005-09-03,66.449997,66.809998,64.110001,64.860001,25.652752,4570700
2005-09-10,64.370003,66.449997,63.450001,65.779999,26.016638,6327000
2005-09-17,66.000000,67.000000,64.769997,64.790001,25.625082,4974300
2005-09-24,64.410004,66.500000,64.169998,65.639999,25.961262,5532600
2005-10-01,65.760002,65.930000,62.049999,63.060001,24.940845,7236300
2005-10-08,63.040001,63.049999,60.220001,61.630001,24.375271,6612200
2005-10-15,61.630001,61.840000,57.790001,58.169998,23.006804,9776700
2005-10-22,58.700001,61.619999,58.599998,61.619999,24.371311,6148000
2005-10-29,61.950001,62.790001,60.619999,61.560001,24.347582,5074000
2005-11-05,61.209999,61.900002,59.580002,59.750000,23.847713,4175900
2005-11-12,60.580002,62.619999,59.950001,62.450001,24.925348,4653000
2005-11-19,63.200001,63.950001,62.430000,62.939999,25.120914,2481100
2005-11-26,62.360001,63.060001,61.380001,63.009998,25.148865,6066700
2005-12-03,63.360001,64.250000,62.240002,62.990002,25.140877,4902500
2005-12-10,63.730000,63.990002,62.070000,62.290001,24.861486,7032000
2005-12-17,61.980000,62.270000,61.049999,61.880001,24.697853,4099300
2005-12-24,61.880001,61.880001,60.759998,61.490002,24.542185,3841100
2005-12-31,61.490002,65.459999,61.490002,65.099998,25.983032,4936700
2006-01-07,65.419998,65.510002,64.309998,65.190002,26.018951,4414000
2006-01-14,65.190002,65.580002,63.820000,64.970001,25.931137,6330000
2006-01-21,65.290001,66.930000,64.690002,66.519997,26.549780,6372500
2006-01-28,67.680000,68.449997,64.699997,64.889999,25.899206,7108200
2006-02-04,64.860001,65.209999,62.310001,62.669998,25.013145,7949200
2006-02-11,62.270000,63.189999,61.700001,62.740002,25.263561,7272300
2006-02-18,62.740002,62.990002,60.830002,61.000000,24.562908,10364000
2006-02-25,60.939999,62.200001,60.189999,61.990002,24.961557,5403000
2006-03-04,62.299999,62.320000,60.240002,61.430000,24.736063,7235900
2006-03-11,61.320000,63.090000,61.290001,62.240002,25.062225,5884400
2006-03-18,61.650002,61.950001,60.169998,61.520000,24.772297,5915500
2006-03-25,61.740002,63.660000,61.310001,62.259998,25.070271,4943700
2006-04-01,62.650002,65.110001,62.549999,64.070000,25.799099,4861900
2006-04-08,64.959999,66.629997,64.959999,65.709999,26.459496,5933100
2006-04-15,66.300003,69.900002,66.180000,69.900002,28.146679,8112700
2006-04-22,69.910004,70.389999,67.910004,68.129997,27.433954,7546500
2006-04-29,68.529999,70.190002,67.980003,69.750000,28.086273,5506200
2006-05-06,68.699997,69.629997,67.599998,67.769997,27.288992,5251100
2006-05-13,67.180000,67.870003,64.500000,65.529999,26.629745,7389900
2006-05-20,64.230003,67.019997,63.849998,66.529999,27.036116,6708100
2006-05-27,66.529999,66.980003,64.529999,66.519997,27.032055,6043900
2006-06-03,66.989998,67.029999,61.720001,63.250000,25.703211,6583600
2006-06-10,63.150002,63.799999,61.189999,63.500000,25.804800,6305000
2006-06-17,63.180000,64.089996,61.860001,63.650002,25.865763,5120900
2006-06-24,63.459999,67.570000,62.980000,66.980003,27.218990,4832800
2006-07-01,67.589996,68.529999,66.790001,68.000000,27.633488,3588500
2006-07-08,68.059998,68.980003,67.099998,67.660004,27.495325,4432500
2006-07-15,66.629997,67.589996,65.589996,66.900002,27.186483,4754400
2006-07-22,67.279999,71.750000,67.220001,71.010002,28.856680,6693000
